userId,gender,age
3218,10043,10046
3219,10044,10048
3220,10044,10047
3221,10044,10048
3222,10044,10047
3223,10043,10047
3224,10044,10046
3225,10044,10048
3226,10043,10047
3227,10044,10047
3228,10043,10051
3229,10044,10048
3230,10044,10047
3231,10044,10048
3232,10044,10050
3233,10043,10045
3234,10044,10046
3235,10044,10046
3236,10044,10048
3237,10044,10048
3238,10043,10047
3239,10044,10046
3240,10043,10050
3241,10044,10050
3242,10044,10047
3243,10043,10046
3244,10044,10046
3245,10043,10048
3246,10044,10048
3247,10043,10047
3248,10043,10047
3249,10044,10047
3250,10044,10048
3251,10044,10050
3252,10043,10048
3253,10043,10048
3254,10043,10047
3255,10044,10047
3256,10044,10047
3257,10044,10049
3258,10043,10046
3259,10044,10047
3260,10044,10049
3261,10044,10047
3262,10044,10050
3263,10043,10047
3264,10044,10047
3265,10043,10047
3266,10044,10047
3267,10044,10047
3268,10043,10046
3269,10044,10046
3270,10043,10048
3271,10044,10048
3272,10044,10048
3273,10044,10047
3274,10044,10048
3275,10044,10047
3276,10044,10047
3277,10044,10048
3278,10044,10049
3279,10044,10047
3280,10044,10047
3281,10044,10049
3282,10044,10048
3283,10044,10047
3284,10044,10047
3285,10043,10048
3286,10044,10051
3287,10044,10047
3288,10044,10049
3289,10044,10047
3290,10043,10047
3291,10043,10050
3292,10044,10049
3293,10044,10046
3294,10044,10046
3295,10044,10046
3296,10044,10046
3297,10044,10045
3298,10043,10047
3299,10044,10048
3300,10043,10047
3301,10044,10047
3302,10044,10051
3303,10043,10049
3304,10044,10051
3305,10044,10049
3306,10044,10050
3307,10043,10046
3308,10044,10047
3309,10044,10049
3310,10044,10047
3311,10043,10046
3312,10044,10048
3313,10044,10047
3314,10044,10047
3315,10044,10045
3316,10044,10047
3317,10044,10051
3318,10043,10051
3319,10044,10047
3320,10044,10048
3321,10043,10046
3322,10044,10048
3323,10044,10048
3324,10043,10048
3325,10044,10049
3326,10044,10046
3327,10044,10051
3328,10044,10050
3329,10043,10048
3330,10043,10047
3331,10044,10047
3332,10044,10046
3333,10044,10048
3334,10044,10047
3335,10044,10048
3336,10044,10047
3337,10044,10049
3338,10044,10047
3339,10044,10049
3340,10044,10047
3341,10043,10047
3342,10043,10046
3343,10044,10048
3344,10044,10047
3345,10044,10048
3346,10043,10048
3347,10044,10049
3348,10043,10046
3349,10043,10046
3350,10043,10046
3351,10044,10048
3352,10044,10048
3353,10044,10047
3354,10044,10047
3355,10044,10048
3356,10044,10047
3357,10043,10047
3358,10044,10047
3359,10043,10047
3360,10044,10047
3361,10043,10047
3362,10043,10048
3363,10044,10051
3364,10044,10050
3365,10044,10048
3366,10044,10050
3367,10044,10047
3368,10044,10049
3369,10044,10046
3370,10044,10047
3371,10044,10051
3372,10044,10046
3373,10044,10048
3374,10044,10047
3375,10044,10048
3376,10044,10047
3377,10044,10046
3378,10044,10048
3379,10044,10050
3380,10044,10047
3381,10043,10045
3382,10044,10051
3383,10044,10048
3384,10043,10047
3385,10044,10046
3386,10044,10046
3387,10043,10047
3388,10044,10046
3389,10043,10049
3390,10044,10046
3391,10044,10050
3392,10044,10048
3393,10044,10048
3394,10044,10047
3395,10044,10047
3396,10044,10047
3397,10044,10046
3398,10044,10047
3399,10044,10047
3400,10044,10048
3401,10044,10048
3402,10044,10048
3403,10044,10047
3404,10044,10048
3405,10043,10047
3406,10043,10049
3407,10044,10047
3408,10044,10047
3409,10044,10048
3410,10044,10046
3411,10044,10047
3412,10043,10047
3413,10044,10047
3414,10044,10048
3415,10044,10047
3416,10043,10046
3417,10043,10046
3418,10044,10049
3419,10043,10047
3420,10044,10049
3421,10044,10047
3422,10044,10047
3423,10044,10047
3424,10044,10046
3425,10044,10047
3426,10044,10047
3427,10044,10049
3428,10043,10047
3429,10043,10049
3430,10043,10049
3431,10044,10047
3432,10044,10046
3433,10044,10046
3434,10044,10049
3435,10044,10048
3436,10043,10047
3437,10043,10047
3438,10044,10046
3439,10044,10051
3440,10043,10047
3441,10044,10046
3442,10043,10048
3443,10044,10050
3444,10043,10048
3445,10044,10047
3446,10044,10047
3447,10043,10046
3448,10044,10047
3449,10044,10047
3450,10043,10047
3451,10044,10047
3452,10044,10048
3453,10044,10046
3454,10043,10047
3455,10044,10047
3456,10044,10047
3457,10044,10049
3458,10044,10046
3459,10044,10045
3460,10044,10048
3461,10043,10047
3462,10044,10047
3463,10043,10047
3464,10044,10047
3465,10044,10047
3466,10044,10047
3467,10044,10047
3468,10044,10049
3469,10044,10048
3470,10044,10046
3471,10044,10047
3472,10043,10048
3473,10044,10048
3474,10044,10047
3475,10044,10050
3476,10043,10050
3477,10044,10047
3478,10044,10046
3479,10044,10047
3480,10044,10046
3481,10044,10050
3482,10043,10049
3483,10044,10046
3484,10044,10047
3485,10043,10046
3486,10044,10046
3487,10044,10049
3488,10044,10046
3489,10044,10047
3490,10044,10047
3491,10044,10048
3492,10044,10047
3493,10044,10047
3494,10044,10046
3495,10044,10048
3496,10043,10048
3497,10044,10047
3498,10044,10047
3499,10044,10048
3500,10043,10048
3501,10043,10046
3502,10044,10046
3503,10044,10046
3504,10043,10047
3505,10044,10046
3506,10044,10047
3507,10044,10046
3508,10044,10046
3509,10043,10046
3510,10044,10050
3511,10044,10046
3512,10044,10047
3513,10044,10046
3514,10044,10048
3515,10044,10046
3516,10044,10046
3517,10043,10046
3518,10043,10047
3519,10044,10047
3520,10044,10047
3521,10044,10046
3522,10044,10048
3523,10043,10047
3524,10043,10046
3525,10044,10048
3526,10044,10047
3527,10044,10048
3528,10043,10049
3529,10044,10047
3530,10043,10047
3531,10043,10048
3532,10044,10047
3533,10044,10048
3534,10044,10049
3535,10044,10046
3536,10044,10045
3537,10044,10048
3538,10043,10047
3539,10044,10046
3540,10044,10047
3541,10044,10047
3542,10044,10047
3543,10043,10047
3544,10044,10048
3545,10044,10047
3546,10044,10048
3547,10044,10049
3548,10043,10048
3549,10044,10047
3550,10043,10051
3551,10043,10048
3552,10044,10048
3553,10044,10047
3554,10044,10051
3555,10044,10047
3556,10044,10046
3557,10044,10046
3558,10044,10046
3559,10043,10047
3560,10044,10048
3561,10043,10047
3562,10044,10047
3563,10044,10047
3564,10044,10047
3565,10044,10049
3566,10044,10047
3567,10044,10047
3568,10043,10046
3569,10044,10048
3570,10044,10046
3571,10044,10048
3572,10044,10045
3573,10043,10048
3574,10044,10047
3575,10044,10050
3576,10043,10051
3577,10044,10050
3578,10044,10046
3579,10043,10046
3580,10044,10046
3581,10043,10048
3582,10043,10047
3583,10044,10046
3584,10044,10048
3585,10044,10048
3586,10044,10048
3587,10044,10047
3588,10043,10049
3589,10043,10046
3590,10044,10048
3591,10043,10051
3592,10043,10047
3593,10044,10045
3594,10044,10047
3595,10043,10048
3596,10044,10047
3597,10044,10051
3598,10044,10047
3599,10044,10048
3600,10043,10048
3601,10044,10047
3602,10043,10048
3603,10043,10045
3604,10044,10046
3605,10043,10047
3606,10044,10048
3607,10043,10048
3608,10043,10047
3609,10044,10046
3610,10044,10047
3611,10044,10047
3612,10044,10047
3613,10044,10047
3614,10044,10047
3615,10044,10049
3616,10044,10048
3617,10044,10051
3618,10044,10050
3619,10044,10047
3620,10044,10046
3621,10044,10046
3622,10044,10048
3623,10044,10047
3624,10044,10046
3625,10044,10047
3626,10043,10048
3627,10044,10047
3628,10043,10050
3629,10044,10046
3630,10044,10046
3631,10044,10050
3632,10044,10048
3633,10044,10050
3634,10044,10050
3635,10044,10047
3636,10044,10047
3637,10044,10047
3638,10044,10046
3639,10044,10048
3640,10044,10047
3641,10043,10047
3642,10044,10047
3643,10043,10047
3644,10044,10048
3645,10044,10048
3646,10044,10047
3647,10044,10046
3648,10043,10047
3649,10044,10047
3650,10044,10047
3651,10044,10047
3652,10044,10046
3653,10044,10047
3654,10043,10047
3655,10043,10049
3656,10044,10046
3657,10043,10047
3658,10044,10046
3659,10044,10048
3660,10044,10048
3661,10044,10048
3662,10043,10048
3663,10043,10048
3664,10044,10047
3665,10044,10049
3666,10043,10045
3667,10043,10049
3668,10044,10047
3669,10044,10049
3670,10044,10047
3671,10044,10048
3672,10044,10047
3673,10044,10047
3674,10044,10048
3675,10043,10048
3676,10043,10047
3677,10044,10047
3678,10044,10047
3679,10043,10047
3680,10044,10047
3681,10043,10050
3682,10044,10047
3683,10044,10047
3684,10044,10047
3685,10044,10047
3686,10043,10050
3687,10044,10046
3688,10044,10047
3689,10044,10046
3690,10044,10047
3691,10044,10048
3692,10044,10047
3693,10044,10047
3694,10044,10047
3695,10044,10048
3696,10044,10047
3697,10044,10047
3698,10043,10051
3699,10044,10047
3700,10044,10048
3701,10044,10048
3702,10044,10046
3703,10043,10048
3704,10044,10049
3705,10044,10047
3706,10043,10046
3707,10044,10051
3708,10044,10047
3709,10044,10045
3710,10044,10048
3711,10044,10047
3712,10043,10047
3713,10044,10047
3714,10044,10046
3715,10044,10046
3716,10044,10048
3717,10044,10050
3718,10044,10047
3719,10044,10049
3720,10044,10047
3721,10044,10047
3722,10044,10047
3723,10044,10048
3724,10044,10046
3725,10044,10047
3726,10044,10048
3727,10044,10046
3728,10044,10046
3729,10044,10047
3730,10044,10047
3731,10044,10047
3732,10044,10046
3733,10044,10046
3734,10044,10047
3735,10044,10048
3736,10044,10047
3737,10044,10049
3738,10044,10051
3739,10044,10046
3740,10044,10047
3741,10044,10047
3742,10043,10048
3743,10044,10047
3744,10043,10047
3745,10044,10047
3746,10044,10049
3747,10044,10046
3748,10043,10047
3749,10043,10046
3750,10043,10048
3751,10043,10046
3752,10044,10047
3753,10044,10051
3754,10043,10050
3755,10044,10046
3756,10044,10047
3757,10043,10048
3758,10044,10048
3759,10044,10050
3760,10044,10047
3761,10044,10050
3762,10044,10047
3763,10044,10047
3764,10043,10050
3765,10043,10046
3766,10044,10047
3767,10044,10047
3768,10044,10047
3769,10043,10048
3770,10044,10047
3771,10044,10048
3772,10044,10048
3773,10044,10047
3774,10044,10048
3775,10043,10047
3776,10044,10046
3777,10044,10047
3778,10043,10049
3779,10044,10045
3780,10043,10051
3781,10043,10047
3782,10044,10047
3783,10043,10047
3784,10043,10047
3785,10043,10047
3786,10043,10047
3787,10043,10046
3788,10043,10047
3789,10043,10047
3790,10044,10050
3791,10044,10047
3792,10044,10046
3793,10043,10046
3794,10043,10046
3795,10044,10049
3796,10044,10047
3797,10044,10047
3798,10044,10046
3799,10044,10046
3800,10044,10046
3801,10044,10046
3802,10043,10048
3803,10044,10047
3804,10043,10048
3805,10044,10046
3806,10043,10048
3807,10044,10047
3808,10044,10048
3809,10044,10050
3810,10044,10047
3811,10044,10048
3812,10044,10048
3813,10044,10047
3814,10044,10047
3815,10043,10047
3816,10044,10048
3817,10044,10049
3818,10044,10047
3819,10044,10047
3820,10044,10047
3821,10044,10049
3822,10044,10051
3823,10044,10047
3824,10044,10046
3825,10044,10047
3826,10044,10050
3827,10044,10047
3828,10043,10047
3829,10044,10046
3830,10043,10046
3831,10043,10047
3832,10044,10047
3833,10044,10046
3834,10044,10047
3835,10043,10050
3836,10044,10047
3837,10043,10047
3838,10044,10050
3839,10043,10047
3840,10044,10049
3841,10043,10048
3842,10043,10045
3843,10044,10046
3844,10044,10047
3845,10044,10048
3846,10044,10047
3847,10044,10047
3848,10044,10048
3849,10044,10046
3850,10044,10047
3851,10044,10050
3852,10044,10047
3853,10044,10047
3854,10044,10047
3855,10043,10048
3856,10044,10046
3857,10043,10049
3858,10044,10047
3859,10044,10049
3860,10044,10046
3861,10044,10047
3862,10044,10047
3863,10044,10050
3864,10043,10045
3865,10044,10049
3866,10044,10048
3867,10044,10046
3868,10044,10046
3869,10044,10047
3870,10044,10046
3871,10044,10047
3872,10043,10049
3873,10044,10047
3874,10044,10047
3875,10044,10047
3876,10044,10049
3877,10044,10048
3878,10044,10047
3879,10044,10047
3880,10044,10046
3881,10044,10051
3882,10044,10050
3883,10044,10046
3884,10044,10047
3885,10044,10048
3886,10044,10046
3887,10044,10049
3888,10044,10049
3889,10044,10046
3890,10043,10051
3891,10044,10047
3892,10044,10047
3893,10044,10048
3894,10043,10048
3895,10044,10048
3896,10044,10051
3897,10044,10049
3898,10044,10047
3899,10043,10047
3900,10044,10046
3901,10044,10047
3902,10044,10047
3903,10044,10045
3904,10044,10047
3905,10044,10050
3906,10043,10046
3907,10044,10047
3908,10044,10046
3909,10044,10047
3910,10044,10046
3911,10044,10047
3912,10044,10046
3913,10044,10048
3914,10043,10048
3915,10044,10047
3916,10043,10048
3917,10044,10047
3918,10044,10049
3919,10044,10048
3920,10044,10047
3921,10044,10046
3922,10044,10048
3923,10044,10050
3924,10044,10047
3925,10044,10047
3926,10043,10047
3927,10044,10047
3928,10044,10047
3929,10044,10051
3930,10044,10047
3931,10044,10047
3932,10043,10048
3933,10044,10047
3934,10044,10048
3935,10043,10048
3936,10044,10051
3937,10044,10047
3938,10044,10049
3939,10044,10048
3940,10044,10049
3941,10044,10046
3942,10043,10048
3943,10043,10048
3944,10043,10049
3945,10043,10047
3946,10044,10047
3947,10043,10049
3948,10044,10049
3949,10044,10047
3950,10043,10046
3951,10043,10049
3952,10044,10047
3953,10044,10046
3954,10044,10048
3955,10044,10047
3956,10044,10048
3957,10044,10049
3958,10043,10049
3959,10043,10048
3960,10044,10047
3961,10043,10051
3962,10044,10050
3963,10044,10051
3964,10044,10046
3965,10044,10047
3966,10043,10046
3967,10044,10047
3968,10044,10051
3969,10043,10047
3970,10043,10046
3971,10043,10047
3972,10044,10047
3973,10044,10048
3974,10043,10047
3975,10043,10047
3976,10044,10048
3977,10044,10048
3978,10043,10050
3979,10044,10047
3980,10043,10049
3981,10044,10051
3982,10044,10047
3983,10044,10047
3984,10044,10049
3985,10044,10047
3986,10043,10046
3987,10043,10047
3988,10044,10050
3989,10044,10047
3990,10044,10047
3991,10044,10047
3992,10044,10047
3993,10044,10050
3994,10044,10048
3995,10044,10046
3996,10044,10048
3997,10044,10049
3998,10044,10048
3999,10044,10048
4000,10043,10047
4001,10044,10049
4002,10044,10051
4003,10044,10050
4004,10044,10048
4005,10044,10045
4006,10044,10048
4007,10044,10046
4008,10044,10046
4009,10044,10047
4010,10044,10047
4011,10044,10046
4012,10044,10047
4013,10044,10047
4014,10043,10049
4015,10044,10050
4016,10044,10047
4017,10043,10049
4018,10044,10048
4019,10044,10047
4020,10044,10050
4021,10044,10048
4022,10043,10048
4023,10044,10047
4024,10043,10051
4025,10044,10047
4026,10043,10047
4027,10044,10047
4028,10043,10051
4029,10044,10048
4030,10044,10047
4031,10044,10047
4032,10044,10047
4033,10044,10047
4034,10044,10046
4035,10044,10047
4036,10044,10050
4037,10044,10050
4038,10044,10047
4039,10044,10047
4040,10044,10046
4041,10044,10048
4042,10043,10047
4043,10043,10048
4044,10044,10051
4045,10044,10049
4046,10044,10046
4047,10043,10048
4048,10044,10049
4049,10044,10048
4050,10044,10046
4051,10044,10047
4052,10044,10047
4053,10044,10048
4054,10044,10050
4055,10044,10045
4056,10044,10048
4057,10044,10047
4058,10044,10047
4059,10044,10047
4060,10044,10050
4061,10044,10047
4062,10043,10048
4063,10044,10049
4064,10043,10049
4065,10044,10047
4066,10044,10049
4067,10044,10051
4068,10044,10048
4069,10044,10047
4070,10044,10047
4071,10044,10050
4072,10044,10047
4073,10044,10048
4074,10044,10047
4075,10044,10047
4076,10043,10048
4077,10044,10047
4078,10044,10048
4079,10044,10048
4080,10044,10046
4081,10044,10047
4082,10044,10051
4083,10044,10051
4084,10043,10047
4085,10043,10045
4086,10044,10045
4087,10044,10047
4088,10044,10047
4089,10044,10051
4090,10044,10047
4091,10043,10047
4092,10044,10047
4093,10044,10047
4094,10044,10047
4095,10044,10047
4096,10044,10047
4097,10044,10048
4098,10044,10048
4099,10044,10051
4100,10044,10046
4101,10044,10045
4102,10044,10046
4103,10044,10046
4104,10044,10050
4105,10044,10047
4106,10043,10047
4107,10044,10048
4108,10044,10048
4109,10043,10049
4110,10044,10047
4111,10044,10049
4112,10044,10048
4113,10044,10048
4114,10044,10047
4115,10044,10048
4116,10044,10046
4117,10044,10047
4118,10044,10050
4119,10044,10047
4120,10044,10049
4121,10044,10046
4122,10043,10047
4123,10044,10047
4124,10044,10048
4125,10044,10047
4126,10044,10050
4127,10044,10048
4128,10044,10051
4129,10044,10048
4130,10044,10049
4131,10044,10047
4132,10044,10049
4133,10043,10049
4134,10044,10045
4135,10044,10050
4136,10044,10047
4137,10044,10047
4138,10044,10051
4139,10044,10047
4140,10044,10048
4141,10044,10051
4142,10043,10047
4143,10044,10046
4144,10043,10050
4145,10044,10048
4146,10043,10050
4147,10043,10048
4148,10044,10048
4149,10044,10047
4150,10044,10049
4151,10044,10047
4152,10044,10050
4153,10044,10047
4154,10044,10050
4155,10044,10051
4156,10044,10050
4157,10043,10045
4158,10043,10050
4159,10044,10048
4160,10044,10049
4161,10043,10047
4162,10044,10051
4163,10044,10048
4164,10043,10047
4165,10043,10047
4166,10044,10047
4167,10043,10049
4168,10044,10050
4169,10044,10049
4170,10044,10051
4171,10044,10048
4172,10043,10046
4173,10043,10048
4174,10044,10048
4175,10044,10049
4176,10044,10048
4177,10043,10050
4178,10043,10048
4179,10044,10051
4180,10043,10047
4181,10044,10047
4182,10044,10047
4183,10044,10050
4184,10044,10047
4185,10044,10047
4186,10043,10051
4187,10044,10050
4188,10044,10048
4189,10044,10049
4190,10043,10049
4191,10044,10048
4192,10044,10051
4193,10044,10046
4194,10043,10051
4195,10044,10048
4196,10043,10049
4197,10044,10046
4198,10043,10047
4199,10044,10049
4200,10043,10047
4201,10044,10047
4202,10044,10047
4203,10044,10048
4204,10043,10047
4205,10043,10048
4206,10044,10048
4207,10043,10048
4208,10044,10051
4209,10044,10047
4210,10044,10049
4211,10044,10051
4212,10044,10048
4213,10043,10047
4214,10044,10047
4215,10044,10047
4216,10044,10046
4217,10044,10050
4218,10044,10048
4219,10044,10048
4220,10044,10048
4221,10043,10049
4222,10043,10048
4223,10043,10049
4224,10043,10047
4225,10043,10048
4226,10044,10047
4227,10044,10050
4228,10044,10048
4229,10044,10051
4230,10043,10050
4231,10043,10048
4232,10044,10048
4233,10043,10049
4234,10044,10050
4235,10043,10047
4236,10044,10047
4237,10044,10048
4238,10044,10050
4239,10044,10048
4240,10044,10048
4241,10044,10050
4242,10044,10051
4243,10044,10048
4244,10044,10050
4245,10043,10048
4246,10044,10047
4247,10044,10047
4248,10043,10046
4249,10043,10050
4250,10044,10049
4251,10043,10048
4252,10044,10049
4253,10044,10047
4254,10044,10050
4255,10043,10045
4256,10044,10050
4257,10044,10047
4258,10044,10048
4259,10044,10047
4260,10043,10048
4261,10043,10048
4262,10044,10047
4263,10044,10049
4264,10044,10047
4265,10044,10051
4266,10044,10048
4267,10043,10049
4268,10044,10048
4269,10044,10049
4270,10044,10048
4271,10044,10049
4272,10044,10049
4273,10043,10049
4274,10043,10049
4275,10043,10049
4276,10044,10048
4277,10043,10049
4278,10044,10047
4279,10044,10048
4280,10044,10051
4281,10044,10048
4282,10043,10047
4283,10044,10050
4284,10044,10048
4285,10044,10048
4286,10044,10047
4287,10043,10047
4288,10044,10048
4289,10044,10047
4290,10044,10048
4291,10044,10047
4292,10043,10049
4293,10044,10045
4294,10044,10046
4295,10044,10051
4296,10044,10049
4297,10043,10046
4298,10043,10047
4299,10043,10046
4300,10044,10048
4301,10044,10050
4302,10044,10047
4303,10044,10046
4304,10043,10049
4305,10044,10049
4306,10044,10047
4307,10044,10047
4308,10044,10047
4309,10044,10047
4310,10044,10050
4311,10044,10047
4312,10043,10047
4313,10044,10047
4314,10044,10046
4315,10044,10047
4316,10043,10048
4317,10044,10047
4318,10044,10048
4319,10044,10047
4320,10044,10049
4321,10043,10050
4322,10044,10046
4323,10044,10047
4324,10044,10047
4325,10043,10049
4326,10044,10048
4327,10044,10050
4328,10043,10047
4329,10043,10049
4330,10044,10048
4331,10043,10047
4332,10044,10050
4333,10044,10047
4334,10044,10048
4335,10043,10047
4336,10044,10046
4337,10043,10046
4338,10044,10047
4339,10043,10047
4340,10044,10048
4341,10044,10047
4342,10044,10047
4343,10044,10047
4344,10043,10047
4345,10044,10046
4346,10043,10046
4347,10044,10049
4348,10044,10046
4349,10044,10046
4350,10044,10047
4351,10044,10046
4352,10044,10047
4353,10044,10048
4354,10044,10050
4355,10044,10048
4356,10043,10048
4357,10044,10048
4358,10044,10046
4359,10043,10047
4360,10044,10048
4361,10044,10047
4362,10044,10048
4363,10044,10047
4364,10043,10050
4365,10044,10046
4366,10044,10048
4367,10044,10046
4368,10044,10050
4369,10044,10047
4370,10043,10046
4371,10044,10048
4372,10044,10050
4373,10044,10046
4374,10043,10047
4375,10043,10047
4376,10044,10047
4377,10044,10046
4378,10044,10047
4379,10043,10047
4380,10044,10047
4381,10044,10047
4382,10043,10046
4383,10044,10047
4384,10044,10047
4385,10044,10047
4386,10043,10046
4387,10044,10049
4388,10044,10047
4389,10044,10047
4390,10043,10046
4391,10044,10046
4392,10044,10046
4393,10044,10047
4394,10044,10050
4395,10044,10046
4396,10044,10046
4397,10043,10046
4398,10043,10046
4399,10043,10046
4400,10044,10046
4401,10043,10046
4402,10044,10047
4403,10044,10047
4404,10044,10047
4405,10044,10047
4406,10044,10046
4407,10043,10049
4408,10044,10047
4409,10044,10046
4410,10044,10046
4411,10044,10046
4412,10044,10045
4413,10044,10047
4414,10044,10046
4415,10044,10046
4416,10044,10047
4417,10043,10050
4418,10043,10049
4419,10044,10047
4420,10044,10049
4421,10044,10047
4422,10044,10046
4423,10044,10047
4424,10044,10048
4425,10044,10049
4426,10044,10046
4427,10044,10047
4428,10044,10047
4429,10043,10047
4430,10044,10045
4431,10044,10047
4432,10044,10047
4433,10043,10048
4434,10044,10047
4435,10044,10047
4436,10043,10048
4437,10044,10050
4438,10044,10048
4439,10044,10048
4440,10044,10046
4441,10044,10050
4442,10044,10051
4443,10043,10047
4444,10044,10047
4445,10044,10046
4446,10044,10049
4447,10044,10047
4448,10044,10047
4449,10044,10047
4450,10044,10047
4451,10043,10047
4452,10044,10048
4453,10044,10047
4454,10044,10048
4455,10043,10048
4456,10044,10048
4457,10043,10047
4458,10044,10047
4459,10044,10047
4460,10044,10047
4461,10043,10047
4462,10044,10050
4463,10043,10050
4464,10044,10046
4465,10044,10048
4466,10043,10050
4467,10043,10048
4468,10043,10049
4469,10044,10048
4470,10044,10047
4471,10043,10049
4472,10044,10048
4473,10044,10048
4474,10044,10046
4475,10044,10049
4476,10044,10047
4477,10044,10045
4478,10044,10050
4479,10044,10047
4480,10044,10047
4481,10043,10048
4482,10043,10047
4483,10043,10047
4484,10044,10047
4485,10044,10048
4486,10044,10047
4487,10044,10048
4488,10044,10046
4489,10044,10048
4490,10044,10046
4491,10044,10051
4492,10043,10045
4493,10044,10049
4494,10044,10046
4495,10044,10049
4496,10044,10050
4497,10044,10050
4498,10044,10047
4499,10044,10050
4500,10044,10047
4501,10044,10050
4502,10044,10051
4503,10043,10047
4504,10044,10050
4505,10044,10050
4506,10044,10046
4507,10044,10047
4508,10044,10047
4509,10044,10049
4510,10044,10048
4511,10044,10047
4512,10044,10051
4513,10044,10046
4514,10044,10051
4515,10044,10046
4516,10043,10046
4517,10044,10047
4518,10044,10050
4519,10044,10047
4520,10044,10048
4521,10044,10049
4522,10044,10046
4523,10044,10047
4524,10044,10047
4525,10044,10047
4526,10044,10046
4527,10044,10047
4528,10044,10048
4529,10043,10048
4530,10044,10046
4531,10044,10047
4532,10044,10047
4533,10044,10046
4534,10044,10046
4535,10044,10046
4536,10043,10049
4537,10044,10047
4538,10044,10048
4539,10043,10047
4540,10044,10045
4541,10044,10048
4542,10044,10047
4543,10044,10051
4544,10044,10047
4545,10044,10047
4546,10044,10046
4547,10044,10046
4548,10043,10045
4549,10044,10046
4550,10044,10046
4551,10044,10047
4552,10043,10048
4553,10043,10047
4554,10043,10046
4555,10044,10049
4556,10044,10047
4557,10044,10048
4558,10044,10047
4559,10044,10047
4560,10043,10047
4561,10044,10048
4562,10043,10047
4563,10044,10048
4564,10044,10048
4565,10044,10048
4566,10044,10046
4567,10043,10047
4568,10044,10047
4569,10044,10049
4570,10044,10048
4571,10043,10045
4572,10044,10050
4573,10044,10047
4574,10043,10045
4575,10043,10047
4576,10044,10048
4577,10044,10047
4578,10043,10046
4579,10043,10051
4580,10044,10047
4581,10043,10047
4582,10044,10050
4583,10043,10049
4584,10044,10048
4585,10044,10047
4586,10044,10048
4587,10043,10047
4588,10044,10047
4589,10043,10046
4590,10044,10047
4591,10044,10046
4592,10043,10049
4593,10044,10048
4594,10044,10047
4595,10043,10046
4596,10043,10047
4597,10043,10048
4598,10043,10048
4599,10044,10047
4600,10044,10048
4601,10044,10048
4602,10043,10048
4603,10044,10047
4604,10044,10047
4605,10043,10045
4606,10044,10047
4607,10043,10047
4608,10043,10047
4609,10043,10047
4610,10043,10046
4611,10043,10046
4612,10044,10047
4613,10043,10049
4614,10044,10047
4615,10044,10047
4616,10043,10047
4617,10044,10047
4618,10043,10047
4619,10043,10046
4620,10044,10047
4621,10044,10047
4622,10044,10047
4623,10044,10047
4624,10044,10047
4625,10044,10047
4626,10044,10051
4627,10043,10051
4628,10043,10046
4629,10043,10047
4630,10044,10046
4631,10044,10047
4632,10044,10045
4633,10044,10050
4634,10044,10046
4635,10044,10046
4636,10043,10048
4637,10044,10047
4638,10044,10048
4639,10044,10047
4640,10044,10047
4641,10044,10047
4642,10044,10047
4643,10044,10050
4644,10043,10050
4645,10043,10047
4646,10044,10048
4647,10044,10046
4648,10044,10051
4649,10044,10047
4650,10043,10049
4651,10043,10047
4652,10044,10048
4653,10044,10048
4654,10043,10047
4655,10044,10047
4656,10044,10049
4657,10044,10047
4658,10043,10047
4659,10043,10046
4660,10044,10049
4661,10043,10046
4662,10044,10047
4663,10043,10049
4664,10044,10048
4665,10044,10048
4666,10044,10047
4667,10044,10048
4668,10044,10048
4669,10044,10048
4670,10044,10047
4671,10044,10051
4672,10044,10048
4673,10043,10048
4674,10043,10046
4675,10044,10049
4676,10044,10050
4677,10044,10048
4678,10044,10051
4679,10044,10048
4680,10043,10048
4681,10044,10047
4682,10044,10047
4683,10043,10047
4684,10044,10048
4685,10044,10046
4686,10044,10048
4687,10044,10047
4688,10044,10046
4689,10043,10045
4690,10043,10049
4691,10043,10047
4692,10044,10046
4693,10044,10051
4694,10044,10046
4695,10044,10046
4696,10044,10046
4697,10043,10047
4698,10043,10046
4699,10043,10046
4700,10044,10049
4701,10044,10047
4702,10044,10047
4703,10044,10046
4704,10043,10046
4705,10044,10047
4706,10044,10045
4707,10044,10047
4708,10044,10049
4709,10043,10048
4710,10044,10047
4711,10044,10048
4712,10044,10047
4713,10044,10050
4714,10044,10047
4715,10043,10047
4716,10044,10049
4717,10044,10048
4718,10043,10048
4719,10044,10047
4720,10044,10048
4721,10044,10048
4722,10044,10048
4723,10043,10051
4724,10044,10048
4725,10043,10048
4726,10043,10051
4727,10044,10047
4728,10044,10050
4729,10044,10050
4730,10044,10047
4731,10044,10047
4732,10044,10046
4733,10044,10050
4734,10044,10049
4735,10044,10046
4736,10044,10048
4737,10044,10051
4738,10044,10047
4739,10043,10047
4740,10044,10048
4741,10044,10047
4742,10044,10051
4743,10044,10050
4744,10043,10046
4745,10044,10050
4746,10044,10046
4747,10044,10049
4748,10044,10049
4749,10043,10047
4750,10044,10050
4751,10043,10046
4752,10044,10051
4753,10043,10046
4754,10043,10051
4755,10044,10051
4756,10044,10048
4757,10043,10051
4758,10043,10050
4759,10044,10048
4760,10044,10046
4761,10043,10047
4762,10044,10051
4763,10044,10045
4764,10043,10048
4765,10044,10048
4766,10043,10048
4767,10044,10047
4768,10044,10047
4769,10043,10048
4770,10043,10047
4771,10044,10051
